Organ	Predictor	UKBPPP.Protein.ID	Assay.Target	UniProt.ID	Olink.ID	Protein.Panel	Gene.Symbol	QR0.025	QR0.1	QR0.2	QR0.3	QR0.4	QR0.5	QR0.6	QR0.7	QR0.8	QR0.9	QR0.975
Conventional	Intercept	Intercept	Intercept	Intercept	Intercept	Intercept	Intercept	51.0141419729316	53.4857969074018	54.860587733246	55.7266638233298	56.4999618913235	57.1537759361178	57.8471186823176	58.5642868554299	59.4140615735783	60.6328112024922	62.7195380176448
Conventional	A1BG	A1BG:P04217:OID30771:v1	A1BG	P04217	OID30771	Inflammation_II	A1BG	0	0.0526324782289034	0.000336050991562263	0	0.012774545877456	0.0216168387287758	0.0278045805870964	0.0359960218367049	0.0398414638298378	0.0647227493357986	0.0185640596775593
Conventional	AAMDC	AAMDC:Q9H7C9:OID30236:v1	AAMDC	Q9H7C9	OID30236	Cardiometabolic_II	AAMDC	0	0	0	0	0	0	0	0	-0.0396414895822253	0	0
Conventional	AARSD1	AARSD1:Q9BTE6:OID21311:v1	AARSD1	Q9BTE6	OID21311	Oncology	AARSD1	0	0	0	0	0	0.00578079013346266	0.00719832201785636	0.0114930528899869	0.025918400482226	0.0730330737344517	0.0431222962818954
Conventional	ABCA2	ABCA2:Q9BZC7:OID30146:v1	ABCA2	Q9BZC7	OID30146	Cardiometabolic_II	ABCA2	0	0	0.00380750761891842	0	0	0.0212618631016572	0	0	0.0216658427956439	0.0515741787555591	0.0176638614438501
Conventional	ABHD14B	ABHD14B:Q96IU4:OID20921:v1	ABHD14B	Q96IU4	OID20921	Neurology	ABHD14B	0	0	0.0862067668785588	0.0718570414007749	0.0798793255742089	0.0564725351282411	0.00743423814365541	0.0764868909042347	0.0119550293289103	0	0
Conventional	ABL1	ABL1:P00519:OID21280:v1	ABL1	P00519	OID21280	Oncology	ABL1	0	0	0	0	0	0	0	0	0	-0.012002154055162	0
Conventional	ABO	ABO:P16442:OID30675:v1	ABO	P16442	OID30675	Inflammation_II	ABO	0	0	0.00805420679523414	0.0114888666405524	0.0232433158045828	0.0622722861102928	0.0674001052917419	0.0547062580024575	0.0220314321655256	0.0670124087619579	0.116980797522645
Conventional	ABRAXAS2	ABRAXAS2:Q15018:OID30130:v1	ABRAXAS2	Q15018	OID30130	Cardiometabolic_II	ABRAXAS2	0	0	0	-0.0000334465827675421	0	0	0	-0.0243002723180149	-0.0567988121405095	-0.0244158288931179	0
Conventional	ACAA1	ACAA1:P09110:OID21269:v1	ACAA1	P09110	OID21269	Oncology	ACAA1	0	0	0	0	-0.0381695967596543	-0.0448792359465055	-0.0418935907691001	-0.0356143178209874	0	0	0
Conventional	ACADM	ACADM:P11310:OID31277:v1	ACADM	P11310	OID31277	Oncology_II	ACADM	0	0	0	0.0071070996696219	0.00630975515302609	0.00761492569345874	0	0.00104590835812758	0.0124129380868318	0	0
Conventional	ACADSB	ACADSB:P45954:OID30356:v1	ACADSB	P45954	OID30356	Cardiometabolic_II	ACADSB	0	0	0	0	0	0	0	0	0	0	-0.0000147771046022438
Conventional	ACAN	ACAN:P16112:OID20159:v1	ACAN	P16112	OID20159	Cardiometabolic	ACAN	0	0.0712054898022435	0.0279691979915605	0	0.0218999696275235	0	0	0	0	0	0
Conventional	ACE	ACE:P12821:OID30696:v1	ACE	P12821	OID30696	Inflammation_II	ACE	0	0	0	0	0	0	0	0	0	0	0
Conventional	ACE2	ACE2:Q9BYF1:OID20105:v1	ACE2	Q9BYF1	OID20105	Cardiometabolic	ACE2	0	0	0	-0.0101780553475629	-0.0199368696562165	-0.0480174973826851	-0.0092151113426621	0	0	0	0
Conventional	ACHE	ACHE:P22303:OID30585:v1	ACHE	P22303	OID30585	Inflammation_II	ACHE	0	-0.0502928266952888	-0.0597088729362045	-0.0676003912917911	-0.0269511131894706	-0.0499649242120428	-0.0400552732338638	0	-0.0279309549551177	-0.0399848716903318	0
Conventional	ACOT13	ACOT13:Q9NPJ3:OID31522:v1	ACOT13	Q9NPJ3	OID31522	Oncology_II	ACOT13	0	0	0	0	0	0	0	0	0	0	0
Conventional	ACOX1	ACOX1:Q15067:OID20124:v1	ACOX1	Q15067	OID20124	Cardiometabolic	ACOX1	0	0	0	0	0	-0.00822828268672491	-0.0101043856173544	0	0	0	0
Conventional	ACP1	ACP1:P24666:OID30524:v1	ACP1	P24666	OID30524	Inflammation_II	ACP1	0	0	0	0.0291209116449136	0.0616064814437016	0.0713703479000286	0.0560194955029932	0.0368378819223212	0.0414015022218551	0.0333780478476291	0
Conventional	ACP5	ACP5:P13686:OID20314:v1	ACP5	P13686	OID20314	Cardiometabolic	ACP5	-0.0267932275697717	-0.114572592431375	-0.124689388636563	-0.0826323801746177	-0.0842276777313921	-0.0931497684702273	-0.0923341627615893	-0.081227016092314	-0.104777856361168	-0.0701332786756942	0
Conventional	ACP6	ACP6:Q9NPH0:OID21432:v1	ACP6	Q9NPH0	OID21432	Oncology	ACP6	0	0	-0.00485492284089142	-0.00380471622307975	-0.013312534436866	-0.00932547647781544	-0.0170803414851412	-0.00931869081061719	-0.0332832108029716	-0.0222533810838804	0.00177554359769393
Conventional	ACRBP	ACRBP:Q8NEB7:OID31385:v1	ACRBP	Q8NEB7	OID31385	Oncology_II	ACRBP	0	0.0232172195263311	0.0508719494806494	0.0475379080946979	0.0631260450874314	0.0829627969210366	0.0712333577903432	0.0745124602066381	0.0568165302372552	0.0216888885017601	0
Conventional	ACRV1	ACRV1:P26436:OID30513:v1	ACRV1	P26436	OID30513	Inflammation_II	ACRV1	0.303029294627065	0.240385337438527	0.278349418008166	0.263303381165819	0.202186250506154	0.182760019842458	0.217933169794159	0.263308865612919	0.227452898434595	0.181917564632606	0.0734924278796588
Conventional	ACSL1	ACSL1:P33121:OID30080:v1	ACSL1	P33121	OID30080	Cardiometabolic_II	ACSL1	0	0	0	0	0.00969807579646575	0	0.00506095623438343	0.022669349820716	0	0	0
Conventional	ACTA2	ACTA2:P62736:OID20079:v1	ACTA2	P62736	OID20079	Cardiometabolic	ACTA2	0.197030347042133	0.151137887230511	0.111115096015031	0.17040802528048	0.220402714453455	0.192430377150201	0.186273953801579	0.187563853357597	0.251014706844192	0.264530512478048	0.224080607171541
Conventional	ACTN2	ACTN2:P35609:OID30192:v1	ACTN2	P35609	OID30192	Cardiometabolic_II	ACTN2	0	0	0	0	0	0	0	0	0	0	0
Conventional	ACTN4	ACTN4:O43707:OID20435:v1	ACTN4	O43707	OID20435	Inflammation	ACTN4	0	0	0	0.0284498934735965	0	0	0	0	0	-0.0026594779584264	0.0234801406580639
Conventional	ACVRL1	ACVRL1:P37023:OID20999:v1	ACVRL1	P37023	OID20999	Neurology	ACVRL1	0	-0.0359596532762894	0	-0.0537018591556454	-0.0344539071153654	-0.0210938017120544	-0.00217179142405786	0	0	0	0
Conventional	ACY1	ACY1:Q03154:OID20137:v1	ACY1	Q03154	OID20137	Cardiometabolic	ACY1	0	0	0.0566500706953456	0.113876784232625	0.0932024797973563	0.14813739305467	0.112296906373483	0.0263770505349931	0.00916149966008188	0.0141218618786186	0
Conventional	ACY3	ACY3:Q96HD9:OID30086:v1	ACY3	Q96HD9	OID30086	Cardiometabolic_II	ACY3	0	0	0	0	0	0	0	0.00233158531450937	0.0133316473827188	0	0
Conventional	ACYP1	ACYP1:P07311:OID30642:v1	ACYP1	P07311	OID30642	Inflammation_II	ACYP1	0	0	-0.0762571371175854	-0.0454760990866261	-0.0699501587317716	-0.20961435569379	-0.0976664516121295	-0.0591571082330738	-0.051956390953871	0	0
Conventional	ADA	ADA:P00813:OID20645:v1	ADA	P00813	OID20645	Inflammation	ADA	-0.0251622705859039	-0.0229908123374116	-0.0641398848476784	-0.0989542544744301	-0.121530530092532	-0.113514693774448	-0.0968860876048897	-0.077919375993375	-0.0941925600099117	-0.0517919417214055	-0.00346774098175632
Conventional	ADA2	ADA2:Q9NZK5:OID20394:v1	ADA2	Q9NZK5	OID20394	Cardiometabolic	ADA2	-0.00333970698734327	-0.126074094219871	-0.159858566507155	-0.151542245497442	-0.138787228389914	-0.16598793229703	-0.188408531084376	-0.143343227314018	-0.132531126362841	-0.0806430034323759	0
Conventional	ADAM12	ADAM12:O43184:OID30491:v1	ADAM12	O43184	OID30491	Inflammation_II	ADAM12	-0.0410981317825904	-0.0742885705468886	-0.0320515630764674	-0.0448662595459634	-0.0158895950713286	-0.0120805471530288	-0.0340390956027306	-0.0633402096035268	-0.0680301426906843	-0.0698572866470784	-0.0276091473949021
Conventional	ADAM15	ADAM15:Q13444:OID20109:v1	ADAM15	Q13444	OID20109	Cardiometabolic	ADAM15	0	0	0	0	0.00019166736892859	0.00369595960775893	0.00455248466145541	0	0	0	0
Conventional	ADAM22	ADAM22:Q9P0K1:OID21001:v1	ADAM22	Q9P0K1	OID21001	Neurology	ADAM22	0	0.00232867180021044	0.0564458773764135	0.0340240354148559	0.05103919706377	0.0905280311008452	0.111952418205938	0.102768572667379	0.0855790867058045	0.0712354996364376	0
Conventional	ADAM23	ADAM23:O75077:OID20651:v1	ADAM23	O75077	OID20651	Inflammation	ADAM23	0	0	-0.0119282530102555	0.00252316200356807	0.0157915417985158	0.042366217556284	0.038223518112318	0.00883189824900937	0	0	0
Conventional	ADAM8	ADAM8:P78325:OID21039:v1	ADAM8	P78325	OID21039	Neurology	ADAM8	0	0	0	0	0	0	0	0	0	-0.00418638230506076	-0.0338264149193247
Conventional	ADAM9	ADAM9:Q13443:OID31488:v1	ADAM9	Q13443	OID31488	Oncology_II	ADAM9	0	-0.0118915835991074	-0.0219794085491501	-0.000372165136206945	-0.00678904212409476	0	0	0	-0.0234501006319852	-0.0489141897120719	-0.000703790121186321
Conventional	ADAMTS1	ADAMTS1:Q9UHI8:OID30528:v1	ADAMTS1	Q9UHI8	OID30528	Inflammation_II	ADAMTS1	0	0.0166705453158389	0.0376955714452743	0	0	0.0348132695600967	0.0207806850794563	0	0.00325643236960943	0	0
Conventional	ADAMTS13	ADAMTS13:Q76LX8:OID20249:v1	ADAMTS13	Q76LX8	OID20249	Cardiometabolic	ADAMTS13	0	-0.015360026360434	-0.0609616123348557	-0.0569957476899994	-0.0622134070695289	-0.0609798058456138	-0.0759595121681366	-0.0596586948182482	-0.0491516140226705	-0.0631707439064158	0
Conventional	ADAMTS15	ADAMTS15:Q8TE58:OID21275:v1	ADAMTS15	Q8TE58	OID21275	Oncology	ADAMTS15	-0.0908982339280449	-0.0727918071794633	-0.113009865821017	-0.121116255473193	-0.172375391792823	-0.145803511605367	-0.156468050477616	-0.16692906272054	-0.250729634259829	-0.183893535454034	-0.159416232216433
Conventional	ADAMTS16	ADAMTS16:Q8TE57:OID20089:v1	ADAMTS16	Q8TE57	OID20089	Cardiometabolic	ADAMTS16	0.133851104560303	0.166211533401942	0.192073050134869	0.14361976343701	0.134225612207406	0.133287572724127	0.115626098958278	0.100250054778733	0.0703550392817082	0.0638202099520656	0.00264785271408205
Conventional	ADAMTS4	ADAMTS4:O75173:OID30471:v1	ADAMTS4	O75173	OID30471	Inflammation_II	ADAMTS4	0.0596719855667173	0.0360701312760565	0.0148071125028005	0.0128985195365493	0.0406090291544702	0.0478421037155735	0.0169645053216885	0.0183592832392616	0	0.0402520820799501	0.10676932750432
Conventional	ADAMTS8	ADAMTS8:Q9UP79:OID21502:v1	ADAMTS8	Q9UP79	OID21502	Oncology	ADAMTS8	0.0201214071760431	0	0	-0.00745365452865759	-0.00788128999202119	-0.0313523431494121	-0.0199836827741335	-0.0165868753670666	0	0.0124731909801218	0.0125180797530537
Conventional	ADAMTSL2	ADAMTSL2:Q86TH1:OID30370:v1	ADAMTSL2	Q86TH1	OID30370	Cardiometabolic_II	ADAMTSL2	0	0	-0.0661143604835595	-0.0444781514954513	-0.0546859513553813	-0.0300886851780408	-0.0338373693956619	-0.0372976743672649	-0.0695556236091706	-0.0850376168373853	-0.00230043070839831
Conventional	ADAMTSL4	ADAMTSL4:Q6UY14:OID30275:v1	ADAMTSL4	Q6UY14	OID30275	Cardiometabolic_II	ADAMTSL4	0	0	-0.061652328624038	-0.0453516457783468	-0.0145880509045081	-0.0194100538974586	-0.0315200370450817	-0.0230433291974905	0	0	0
Conventional	ADAMTSL5	ADAMTSL5:Q6ZMM2:OID30355:v1	ADAMTSL5	Q6ZMM2	OID30355	Cardiometabolic_II	ADAMTSL5	-0.0288466435726687	-0.0743977043054036	-0.145334198812159	-0.126483004114357	-0.124840923946665	-0.0996303982464229	-0.0922140028575308	-0.0771247518220677	-0.0653644964467179	-0.109883590129059	-0.0757579460369666
Conventional	ADCYAP1R1	ADCYAP1R1:P41586:OID21188:v1	ADCYAP1R1	P41586	OID21188	Oncology	ADCYAP1R1	0	-0.00188148662748584	0	-0.00757664283108219	0	-0.0246696767572254	-0.0432166064283896	-0.0296514513558918	0	0	0
Conventional	ADD1	ADD1:P35611:OID30655:v1	ADD1	P35611	OID30655	Inflammation_II	ADD1	0	0	0	0	0	0	0	0	0	0	0
Conventional	ADGRB3	ADGRB3:O60242:OID20974:v1	ADGRB3	O60242	OID20974	Neurology	ADGRB3	0	0	0	0.0194512558823421	0	0.00995899759066059	0	-0.0023741077177509	-0.00734594554322149	-0.0176526594480602	0
Conventional	ADGRD1	ADGRD1:Q6QNK2:OID30588:v1	ADGRD1	Q6QNK2	OID30588	Inflammation_II	ADGRD1	0	0	0	0	0	0	0	0	0	0	0
Conventional	ADGRE1	ADGRE1:Q14246:OID31483:v1	ADGRE1	Q14246	OID31483	Oncology_II	ADGRE1	0	0	0.0470489882032481	0.0348387650040364	0.000743677681112352	0.0510085860866642	0.0720372218867664	0.0658348592050527	0.0431101773310853	0.00745278499110997	0
Conventional	ADGRE2	ADGRE2:Q9UHX3:OID20755:v1	ADGRE2	Q9UHX3	OID20755	Inflammation	ADGRE2	0.0138057442874278	0.0239165160054711	0.144912404734279	0.131675944170994	0.0959486983740979	0.0984213427335133	0.132143890012265	0.156023270630824	0.163471021135369	0.107519691944179	0.112250047093937
Conventional	ADGRE5	ADGRE5:P48960:OID20260:v1	ADGRE5	P48960	OID20260	Cardiometabolic	ADGRE5	0.00332323387939524	0.10359930145337	0.0967511280944654	0.0307872305276573	0.041089801732941	0.0445571446485026	0.070355870712147	0.0406216283627838	0	0.0496492886649295	0.032692681072001
Conventional	ADGRF5	ADGRF5:Q8IZF2:OID30349:v1	ADGRF5	Q8IZF2	OID30349	Cardiometabolic_II	ADGRF5	0	-0.105731279344913	-0.105671013084375	-0.122846799659459	-0.0862051448581957	-0.0853077639109799	-0.0938601885630863	-0.0980314230029433	-0.103534864563513	-0.0664723284237729	-0.0453620288976577
Conventional	ADGRG1	ADGRG1:Q9Y653:OID21294:v1	ADGRG1	Q9Y653	OID21294	Oncology	ADGRG1	0.184853540228493	0.217850899058415	0.153310869362266	0.129072345243115	0.106214077414032	0.156020033879633	0.152682385088533	0.12975710990348	0.128294404234666	0.116160830950832	0.0201560607527454
Conventional	ADGRG2	ADGRG2:Q8IZP9:OID20189:v1	ADGRG2	Q8IZP9	OID20189	Cardiometabolic	ADGRG2	0	0	0	0	0	-0.000467835690639487	-0.02171483844178	0	0	0	0
Conventional	ADGRV1	ADGRV1:Q8WXG9:OID30877:v1	ADGRV1	Q8WXG9	OID30877	Neurology_II	ADGRV1	0	-0.0240375088182508	-0.0209804524261166	-0.0303029155661566	-0.00189136268305784	-0.0141574912952295	-0.00913248351542789	-0.0415135565210341	-0.0576460776193479	-0.0250062091722533	0
Conventional	ADH1B	ADH1B:P00325:OID30612:v1	ADH1B	P00325	OID30612	Inflammation_II	ADH1B	0	0	0.0116874854718968	0	0.00308605589550728	0.0500786861107895	0.0668680062995138	0.0545683980792009	0.00175608669025994	0	0
Conventional	ADH4	ADH4:P08319:OID20117:v1	ADH4	P08319	OID20117	Cardiometabolic	ADH4	0	0.0619835107424459	0.158507274755177	0.145301583844415	0.0485912445122383	0.0544510119605972	0.0403679187216546	0.030864923063036	0	0	0
Conventional	ADIPOQ	ADIPOQ:Q15848:OID30748:v1	ADIPOQ	Q15848	OID30748	Inflammation_II	ADIPOQ	0	0	0	0	0	0	0.0190683183252381	0.0405537597110036	0.00260941251973094	0.0116529356078266	0
Conventional	ADM	ADM:P35318:OID21467:v1	ADM	P35318	OID21467	Oncology	ADM	0	0	0.0913082310935397	0.0525412875943729	0.0466845034102459	0.051265234421805	0.0355404888222252	0.0700061322906697	0.117824386410634	0.0719744467471961	0.0128825668503847
Conventional	ADRA2A	ADRA2A:P08913:OID30067:v1	ADRA2A	P08913	OID30067	Cardiometabolic_II	ADRA2A	0	0	0.0273313510361368	0	0	-0.0158663390294852	0	0	0	-0.0261008734549282	-0.00824297399860128
Conventional	AFAP1	AFAP1:Q8N556:OID30569:v1	AFAP1	Q8N556	OID30569	Inflammation_II	AFAP1	0	0	0.00840569053711592	0.0020926181371846	0.0107794492379618	0	0	0.0361112750916718	0.0283418124648805	0	0.0376121556719966
Conventional	AFM	AFM:P43652:OID30741:v1	AFM	P43652	OID30741	Inflammation_II	AFM	0.0158686273205152	0	0	0	0.0340876360792636	0.0582002775127528	0.0721451591756581	0.0507258223589509	0.0587537957152939	0.0975906346012223	0.0104997032219412
Conventional	AFP	AFP:P02771:OID20978:v1	AFP	P02771	OID20978	Neurology	AFP	0.298598549699191	0.286906743090217	0.319383037294525	0.2827577039122	0.263526783288838	0.25611268530124	0.255618908138807	0.274789666244641	0.267208915491906	0.242041421166532	0.134462462053661
Conventional	AGBL2	AGBL2:Q5U5Z8:OID30793:v1	AGBL2	Q5U5Z8	OID30793	Neurology_II	AGBL2	0	0	0	0	0	0	0.000401743539742615	0	0	0.00491505174009308	0
Conventional	AGER	AGER:Q15109:OID20756:v1	AGER	Q15109	OID20756	Inflammation	AGER	-0.155808731634082	-0.245456639325411	-0.201205055249735	-0.239407032438625	-0.248240200507577	-0.231479431259846	-0.260363477633287	-0.274668327739279	-0.291170426873289	-0.232970349685546	-0.411432946296821
Conventional	AGR2	AGR2:O95994:OID20896:v1	AGR2	O95994	OID20896	Neurology	AGR2	0	0	0	0	-0.0183559930522211	-0.0287174991511758	-0.00670285624425786	0	0.0102270228448129	0.0176322945730506	0.0328715598619068
Conventional	AGR3	AGR3:Q8TD06:OID21243:v1	AGR3	Q8TD06	OID21243	Oncology	AGR3	0	0	-0.00196845479595548	-0.014964304886299	-0.0025560929661433	-0.0124662573323574	-0.00659826248302749	-0.0242908354408345	0	0	0
Conventional	AGRN	AGRN:O00468:OID20786:v1	AGRN	O00468	OID20786	Inflammation	AGRN	0	0	0	-0.046542267908435	-0.00795699865203994	-0.0319658899225875	-0.0615050305791847	-0.0570148824025582	-0.037555499722273	-0.0526543768448979	0
Conventional	AGRP	AGRP:O00253:OID20658:v1	AGRP	O00253	OID20658	Inflammation	AGRP	-0.514342503004405	-0.409290416116977	-0.363329860977837	-0.36649632694321	-0.30742512079141	-0.362626899026791	-0.352994644152988	-0.3766859517591	-0.413641871572435	-0.31646096537019	-0.403447106824141
Conventional	AGT	AGT:P01019:OID30709:v1	AGT	P01019	OID30709	Inflammation_II	AGT	0	0.00679750617050598	0.0580440782091996	0.0347122528153784	0.0204818202300271	0.0099223208836028	0.0120581362888341	0.0197836875250512	0.0330224400784906	0.0163593672121754	0
Conventional	AGXT	AGXT:P21549:OID20139:v1	AGXT	P21549	OID20139	Cardiometabolic	AGXT	0	0	0	0	-0.019791944073048	-0.0322319615776286	-0.0445178658745874	0	0	0	-0.0171150446987359
Conventional	AHCY	AHCY:P23526:OID20199:v1	AHCY	P23526	OID20199	Cardiometabolic	AHCY	0	0.00507026849358229	0.0842239362451743	0.0883539361615606	0.0638661338532368	0.0400951418007002	0	0	0.0306596024230874	0.0425616906918203	0
Conventional	AHNAK	AHNAK:Q09666:OID30260:v1	AHNAK	Q09666	OID30260	Cardiometabolic_II	AHNAK	0	0	0	0	0	0	0	0	0	-0.0058933457654524	0
Conventional	AHNAK2	AHNAK2:Q8IVF2:OID30244:v1	AHNAK2	Q8IVF2	OID30244	Cardiometabolic_II	AHNAK2	0	-0.00900316473694255	-0.0345867665577805	0	-0.0169354349021241	-0.0194339352995799	-0.0375676497843649	-0.018014525332993	0	0	-0.0222426710314997
Conventional	AHSA1	AHSA1:O95433:OID31379:v1	AHSA1	O95433	OID31379	Oncology_II	AHSA1	0	0	0	0	0	0	0	0	0.0273027651344605	0.0178279040782066	0.0538290063598745
Conventional	AHSG	AHSG:P02765:OID30706:v1	AHSG	P02765	OID30706	Inflammation_II	AHSG	0	0	0	0	-0.00623295250660096	0	0	-0.0392779673007988	-0.0368875301721843	-0.0286672315862185	-0.0318131047608607
Conventional	AHSP	AHSP:Q9NZD4:OID21078:v1	AHSP	Q9NZD4	OID21078	Neurology	AHSP	0	0	0	0	0	0	0	0	-0.0372412794726876	0	0
Conventional	AIDA	AIDA:Q96BJ3:OID30956:v1	AIDA	Q96BJ3	OID30956	Neurology_II	AIDA	0	0	0.0130913636772958	0.00726130272839992	0.025309653868707	0.0341222045196689	0.0298194936440936	0	0	0	0
Conventional	AIF1	AIF1:P55008:OID21234:v1	AIF1	P55008	OID21234	Oncology	AIF1	0	0	0.00833048469052637	0	0	0	0	0	0	0	0.00763769983626107
Conventional	AIF1L	AIF1L:Q9BQI0:OID30204:v1	AIF1L	Q9BQI0	OID30204	Cardiometabolic_II	AIF1L	0	0	0	0	0	0	-0.000292296775452757	0	0	0	0
Conventional	AIFM1	AIFM1:O95831:OID21287:v1	AIFM1	O95831	OID21287	Oncology	AIFM1	0	0	0	0	0	0	0	0	0	0	0
Conventional	AK1	AK1:P00568:OID20122:v1	AK1	P00568	OID20122	Cardiometabolic	AK1	0	0	0	0	0	0	0	0	0	0	0
Conventional	AK2	AK2:P54819:OID31142:v1	AK2	P54819	OID31142	Neurology_II	AK2	0	0	0	0	0	0	0	0	0	0	0
Conventional	AKAP12	AKAP12:Q02952:OID30571:v1	AKAP12	Q02952	OID30571	Inflammation_II	AKAP12	0	0.0055304268923168	0.00262596633773113	0.0198514291324551	0.0448824460395393	0	0.00754745697077337	0.0458085976002045	0.0482522197562223	0.0882839489579945	0.0125897219793127
Conventional	AKR1B1	AKR1B1:P15121:OID21244:v1	AKR1B1	P15121	OID21244	Oncology	AKR1B1	0	0	0	0	-0.0163534821799755	-0.0201297192740662	-0.0477506333485281	-0.0279898665809258	-0.0389852233821627	-0.0218969577169361	-0.000971991378906323
Conventional	AKR1B10	AKR1B10:O60218:OID30955:v1	AKR1B10	O60218	OID30955	Neurology_II	AKR1B10	0	0	0.00307715607656561	0	0	0	0	0	0	-0.00913963055344842	0
Conventional	AKR1C4	AKR1C4:P17516:OID20062:v1	AKR1C4	P17516	OID20062	Cardiometabolic	AKR1C4	0	0	-0.00764917921246579	0	0	0	-0.00102487844094373	0	0	0	0
Conventional	AKR7L	AKR7L:Q8NHP1:OID30488:v1	AKR7L	Q8NHP1	OID30488	Inflammation_II	AKR7L	0	-0.00312992706216467	-0.0328388228784271	-0.0260198539758822	-0.0232014415597992	0	-0.0173360840125103	0	-0.0432254725269459	-0.00134617712473495	-0.0281194345164871
Conventional	AKT1S1	AKT1S1:Q96B36:OID20895:v1	AKT1S1	Q96B36	OID20895	Neurology	AKT1S1	0	0	0	0	0	0	0.00441325031961483	0	0	0	0
Conventional	AKT2	AKT2:P31751:OID31052:v1	AKT2	P31751	OID31052	Neurology_II	AKT2	0	0	0	0	0	0	0.00296570357682512	0.043902820723417	0.104935396073233	0.00196039420683201	0
Conventional	AKT3	AKT3:Q9Y243:OID21197:v1	AKT3	Q9Y243	OID21197	Oncology	AKT3	0	0	0	0	0	0	-0.0620467388387625	-0.027587952506778	-0.074003538272081	0	0
Conventional	ALCAM	ALCAM:Q13740:OID20273:v1	ALCAM	Q13740	OID20273	Cardiometabolic	ALCAM	0	0	0.0021982796486723	0.0272980951672994	0.0400985248962172	0.0661216720159295	0.0406733009573583	0.0934255943639874	0.0210040776010961	0.0152095321060151	0
Conventional	ALDH1A1	ALDH1A1:P00352:OID21128:v1	ALDH1A1	P00352	OID21128	Neurology	ALDH1A1	0	0	0	0	0	0	0	0	0	0	0
Conventional	ALDH2	ALDH2:P05091:OID31380:v1	ALDH2	P05091	OID31380	Oncology_II	ALDH2	0	0	-0.0345347512517537	-0.00911944050524354	0	0	0.00315485335920351	0.0212082672181265	0.02172201836427	0	0
Conventional	ALDH3A1	ALDH3A1:P30838:OID20512:v1	ALDH3A1	P30838	OID20512	Inflammation	ALDH3A1	0	0	0	-0.00838660482449124	-0.0145561066612729	-0.0174619490712207	-0.0270751831291067	0	0	0.00730317799786674	0
Conventional	ALDH5A1	ALDH5A1:P51649:OID31047:v1	ALDH5A1	P51649	OID31047	Neurology_II	ALDH5A1	0	0	0	0	0	0	0	-0.0108735563323309	0	0.0303756485859485	0
Conventional	ALMS1	ALMS1:Q8TCU4:OID31275:v1	ALMS1	Q8TCU4	OID31275	Oncology_II	ALMS1	0	0.0174655455815033	0.0473761112962334	0.0430583920714527	0.00783794757292481	0	0	-0.00891833627862359	-0.0189840719175066	-0.0423721330192211	-0.0113052605897066
Conventional	ALPI	ALPI:P09923:OID30497:v1	ALPI	P09923	OID30497	Inflammation_II	ALPI	0	0	0	0	0	0	0	0	0	0	0
Conventional	ALPP	ALPP:P05187:OID21383:v1	ALPP	P05187	OID21383	Oncology	ALPP	0	0	0.0440423426995412	0.00658319421772821	0.000434413912953269	0	0.0153613012613699	0	0	0.016618599798847	0
Conventional	AMBN	AMBN:Q9NP70:OID20437:v1	AMBN	Q9NP70	OID20437	Inflammation	AMBN	0	0	-0.0343059306649102	-0.00935543824381356	0	0	0.00532922681099718	0.0101707447500452	0	0.0146914428560958	0
Conventional	AMBP	AMBP:P02760:OID21413:v1	AMBP	P02760	OID21413	Oncology	AMBP	0	-0.00538130779908799	-0.0739051184021459	-0.0362282536674141	-0.00218415531453379	-0.0276813970266625	-0.0367649164177494	-0.107800824775139	-0.0916283712420643	-0.0401616366506181	0
Conventional	AMDHD2	AMDHD2:Q9Y303:OID30366:v1	AMDHD2	Q9Y303	OID30366	Cardiometabolic_II	AMDHD2	0	0	0	0.00553653933122074	0	0.00255417185322284	0.0198248040468389	0.0455105314498141	0.0352198066603145	0.0691203586064073	0.0021123721305398
Conventional	AMFR	AMFR:Q9UKV5:OID20806:v1	AMFR	Q9UKV5	OID20806	Neurology	AMFR	0	0	0	0.00299912126271296	0.0276701154369618	0.0296885542139627	0.0424605029777208	0.0594234117386365	0.0112281351511282	0	0
Conventional	AMIGO1	AMIGO1:Q86WK6:OID30881:v1	AMIGO1	Q86WK6	OID30881	Neurology_II	AMIGO1	0	0	0.0151667253003579	0	0	0	0	-0.0140586737292157	0	0	0
Conventional	AMIGO2	AMIGO2:Q86SJ2:OID21370:v1	AMIGO2	Q86SJ2	OID21370	Oncology	AMIGO2	0	-0.0226644345569033	-0.104996654092067	-0.0451629081151776	-0.0257981955579708	-0.0489716139183159	-0.0296227305107798	0	-0.0117141523171874	-0.0249753094293329	0
Conventional	AMN	AMN:Q9BXJ7:OID20492:v1	AMN	Q9BXJ7	OID20492	Inflammation	AMN	0	0	-0.00845874245491262	0	0	0	-0.00511877704606909	0	-0.00455209141332361	0	0
Conventional	AMOT	AMOT:Q4VCS5:OID30572:v1	AMOT	Q4VCS5	OID30572	Inflammation_II	AMOT	0	-0.00290393876741424	-0.0708588342263917	-0.0141253280171336	-0.0115602272902578	0	-0.0138459563314303	-0.0278357155133572	0	-0.00555856515352837	0
Conventional	AMOTL2	AMOTL2:Q9Y2J4:OID31351:v1	AMOTL2	Q9Y2J4	OID31351	Oncology_II	AMOTL2	0	0	0	-0.0315749373202429	-0.0284185193875675	-0.0272337376415999	-0.0183246451944717	-0.0319937643642943	0	0	0
